Country,RGI_ID,GLIMS_ID,Glacier_Name,Number of dated surges,CENLAT,CENLON,AREA,ZMIN,ZMAX,ZMED,SLOPE,ASPECT,LMAX
Pamirs,RGI50-13.20239,G071420E38764N,14.03.09//371 Nusoyak (eastern),0,38.76402701,71.42037692,10.388,3538,5347,4136,19.4,19,8390
Pamirs,RGI50-13.20245,G071437E38725N,14.03.09//392 Mazar,0,38.72452086,71.43746904,3.581,3791,5320,4598,25.4,255,3941
Pamirs,RGI50-13.20255,G071777E38961N,783 Sugran: a-e,2,38.96116257,71.77732086,49.937,3497,6495,4730,20.6,297,20562
Pamirs,RGI50-13.20372,G070832E38993N,14.03.06//507,0,38.9931199,70.8321373,0.402,2973,3432,3200,19.4,53,1570
Pamirs,RGI50-13.20417,G072105E38546N,14.03.11//155,0,38.54587119,72.10464558,0.242,4031,4735,4184,36,33,942
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//21a alert,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//21b,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//22 Zimovshchikov,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//23 Geofizicheskiy,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//32 Nalivkina,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//34,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//52 KashalAyak,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//53 Communist Academy /Kommunisticheskoy Akademii,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//54 meteorological /Meteorologicheskiy,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//55 Military surveyors /Voyennykh topografov,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//56,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//61,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//64,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//65 Severe / Surovyy,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,"14.03.08A//65,67=79,83",2,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//67,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//68,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//69-75 Bivachny,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//76 MSU Lednik MGU,1,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,"14.03.08A//77: Oshanina, 78: Ordzhonikidze, 79: Voroshilov.",0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//78,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,14.03.08A//79,0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,Bivachny (Lednik Bivachniy),4,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20424,G072225E38848N,Lednik Kalinina (left tributary of Lednik Bivachnyy),0,38.8477811,72.22492726,475.689,2908,7392,4732,15.3,37,58501
Pamirs,RGI50-13.20449,G071858E39012N,14.03.08//738,1,39.01215363,71.85835266,0.752,4214,5478,5071,27.2,126,2039
Pamirs,RGI50-13.20460,G071733E38668N,14.03.09//322,0,38.66806547,71.73266573,5.225,4003,4895,4516,15.1,62,4757
Pamirs,RGI50-13.20466,G071973E39074N,14.03.08//725,0,39.07418231,71.97275325,3.083,4237,6225,5335,27.6,294,4798
Pamirs,RGI50-13.20473,G072019E39038N,14.03.08//733,0,39.03828795,72.01873749,1.63,4881,6773,5694,31.7,194,3124
Pamirs,RGI50-13.20475,G072427E38903N,14.03.08//661,1,38.90301531,72.42689736,5.635,4449,5697,4950,20.2,50,5634
Pamirs,RGI50-13.20484,G072147E38315N,14.03.12//114,0,38.31537942,72.14743525,2.25,3661,5382,4516,17.3,328,5127
Pamirs,RGI50-13.20548,G071827E38297N,14.03.12//173,0,38.29720433,71.82662465,0.567,3669,4575,4084,29.4,352,1565
Pamirs,RGI50-13.20551,G071815E38277N,14.03.12//181,0,38.27659679,71.81516195,1.766,3871,5532,4594,24.3,320,3367
Pamirs,RGI50-13.20554,G071712E38228N,14.03.12//188,0,38.22776806,71.71169726,0.422,3803,4395,4031,23.5,9,1678
Pamirs,RGI50-13.20557,G071779E38237N,14.03.12//182,1,38.23736572,71.77922058,5.478,3629,5717,4614,26.5,343,6126
Pamirs,RGI50-13.20557,G071779E38237N,14.03.12//183,1,38.23736572,71.77922058,5.478,3629,5717,4614,26.5,343,6126
Pamirs,RGI50-13.20578,G072066E38639N,171 Ravak,1,38.63896201,72.06592355,1.723,3533,4701,3940,20.9,18,3201
Pamirs,RGI50-13.20598,G071885E38337N,14.03.12//168,0,38.33707848,71.88526996,0.831,3327,4890,3910,32.7,347,2673
Pamirs,RGI50-13.21192,G072149E37873N,14.03.13//803,0,37.87311889,72.1490076,2.702,4291,5067,4735,12.3,312,3545
Pamirs,RGI50-13.21194,G072109E37844N,14.03.13//806 Udarif,0,37.84421921,72.10949707,10.024,4056,5409,4711,14.4,35,6876
Pamirs,RGI50-13.21197,G072069E37896N,14.03.13//814,0,37.89604268,72.06946868,3.288,4183,5105,4689,17.1,24,3105
Pamirs,RGI50-13.21202,G072048E37912N,14.03.13//818,0,37.91153966,72.04789758,0.523,4485,4759,4601,13.7,94,1385
Pamirs,RGI50-13.21204,G072037E37932N,14.03.13//821,0,37.93215529,72.03691869,1.553,4146,4998,4632,18.3,18,2590
Pamirs,RGI50-13.21218,G072061E37875N,14.03.13//829,0,37.87539885,72.06053656,1.174,4572,5057,4764,21.1,324,2295
Pamirs,RGI50-13.21221,G071974E37829N,14.03.15//33,0,37.82933883,71.9742146,0.882,4532,4966,4690,16.1,142,1642
Pamirs,RGI50-13.21223,G072037E37815N,14.03.15//36,0,37.81467946,72.03733328,1.417,4225,4898,4687,16.1,277,2056
Pamirs,RGI50-13.21224,G072019E37795N,14.03.15//37,0,37.79479996,72.01855755,0.184,4307,4518,4415,19.1,305,817
Pamirs,RGI50-13.21231,G072066E37813N,14.03.15//43,0,37.81268799,72.06587178,1.08,4237,4959,4613,18.9,133,2243
Pamirs,RGI50-13.21234,G072089E37827N,14.03.15//46,0,37.8274796,72.08919154,1.076,4394,5214,4858,22.3,168,2535
Pamirs,RGI50-13.21243,G072128E37799N,14.03.15//53,0,37.79911434,72.12771299,0.519,4528,4957,4706,19.5,307,1281
Pamirs,RGI50-13.21254,G071898E37790N,14.03.15//27,0,37.79034684,71.89786018,0.423,4471,4865,4734,19.2,55,1312
Pamirs,RGI50-13.21268,G071816E37727N,14.03.15//13,0,37.72734039,71.81596789,0.899,4177,4710,4535,20.2,102,1679
Pamirs,RGI50-13.21268,G071816E37727N,14.03.15//14,0,37.72734039,71.81596789,0.899,4177,4710,4535,20.2,102,1679
Pamirs,RGI50-13.21291,G071711E37691N,14.03.20//58,0,37.69112549,71.71091192,0.761,4396,4901,4627,13.6,318,2308
Pamirs,RGI50-13.21292,G071724E37705N,14.03.20//57,0,37.70497385,71.72376915,0.505,4500,4881,4656,13.8,312,1915
Pamirs,RGI50-13.21303,G071750E37722N,14.03.20//45,0,37.72198099,71.7497199,2.293,4238,5035,4572,18.4,41,3027
Pamirs,RGI50-13.21305,G071794E37742N,14.03.20//42,0,37.74152447,71.79413693,2.493,4325,4849,4545,14.1,351,2332
Pamirs,RGI50-13.21324,G071749E37860N,14.03.20//24,0,37.86017014,71.74931667,3.864,4138,5091,4537,13,301,5052
Pamirs,RGI50-13.21327,G071780E37873N,14.03.13//879,0,37.87251258,71.78046975,0.81,4133,5103,4445,26.5,1,2117
Pamirs,RGI50-13.21335,G071799E37835N,14.03.13//873,0,37.83544046,71.79856968,0.666,4336,4815,4639,13.2,67,2505
Pamirs,RGI50-13.21337,G071794E37817N,14.03.13//871,0,37.81705098,71.79415644,0.573,4449,4859,4657,19.6,52,1351
Pamirs,RGI50-13.21338,G071804E37815N,14.03.13//870,0,37.81499098,71.80429511,0.684,4323,4644,4473,13.4,27,1798
Pamirs,RGI50-13.21339,G071813E37807N,14.03.13//869,0,37.80727465,71.81336259,1.269,4233,4946,4630,17.2,24,2824
Pamirs,RGI50-13.21341,G071830E37794N,14.03.13//867,1,37.794497,71.83001919,3.213,4333,5154,4735,17.6,37,2945
Pamirs,RGI50-13.21367,G071956E37663N,14.03.15//538,0,37.6630145,71.95630024,1.392,3485,5292,4649,30.9,18,3746
Pamirs,RGI50-13.21372,G071987E37647N,14.03.15//536,0,37.64719744,71.98722566,1.646,4264,4901,4498,16,338,2885
Pamirs,RGI50-13.21376,G072026E37668N,14.03.15//532,0,37.66812219,72.02581679,0.657,4203,4941,4642,19.4,64,2445
Pamirs,RGI50-13.21381,G072024E37653N,14.03.20//62,0,37.65330535,72.02409335,0.402,4452,4798,4629,16.5,119,1483
Pamirs,RGI50-13.21385,G072002E37635N,14.03.15//542,0,37.6346156,72.00227375,0.45,4567,4959,4778,18.1,114,1558
Pamirs,RGI50-13.21530,G071734E37211N,14.03.15//902,0,37.21070931,71.73405422,0.985,4365,5081,4648,26.9,354,1680
Pamirs,RGI50-13.21552,G071684E37041N,14.03.16//53 Gandarv,0,37.04128604,71.68371399,2.077,4499,5207,4883,12.3,231,4022
Pamirs,RGI50-13.21556,G071675E37065N,14.03.16//16 Churzh,0,37.06533336,71.67511418,2.248,4032,5475,4500,24.9,355,3414
Pamirs,RGI50-13.21582,G071755E37003N,14.03.16//181,0,37.00273663,71.75499577,5.517,4622,5481,5031,14.1,80,5104
Pamirs,RGI50-13.21585,G071697E37018N,14.03.16//54,0,37.01757827,71.69747161,1.702,4705,5498,4970,18.6,296,3001
Pamirs,RGI50-13.21590,G071710E36980N,14.03.16//177,0,36.97995908,71.70973047,3.363,4651,5307,4935,14.4,55,3496
Pamirs,RGI50-13.21591,G071712E36966N,14.03.16//176,0,36.96555954,71.71181349,2.79,4600,5466,4933,16.4,59,3065
Pamirs,RGI50-13.21600,G071796E36929N,14.03.16//166,0,36.9288522,71.79582522,1.68,4549,5446,4885,24.1,358,2220
Pamirs,RGI50-13.21607,G071815E36920N,14.03.16//158,0,36.91991565,71.81468093,1.264,4744,5389,4982,13.4,68,3042
Pamirs,RGI50-13.21612,G071688E36964N,14.03.16//67 Khudusk,0,36.96417751,71.68834033,0.456,4788,5123,4938,15.1,215,1602
Pamirs,RGI50-13.21613,G071680E36967N,14.03.16//66,0,36.9668228,71.68043764,0.316,4933,5147,5032,15.2,216,1041
China,RGI50-13.23892,G099492E34764N,Ha-lung Halong glacier,1,34.764,99.492,20.61,4564,6232,5277,22.8,56,7517
China,RGI50-13.36226,G087301E36380N,Central Yulinchuan CYG,1,36.38,87.301,96.644,5183,6777,5759,14.3,320,13258
Pamirs,RGI50-13.42522,G073604E39450N,14.03.18//114,0,39.45,73.604,3.06,4781,6312,5705,36,143,2604
Pamirs,RGI50-13.42524,G073635E39464N,14.03.18//115,0,39.464,73.635,4.756,4541,6303,5642,31.8,159,4340
Karakoram,RGI50-13.42543,G074034E39519N,Bad Swat,0,39.519,74.034,0.645,4470,4844,4656,16,87,1787
Tian Shan,RGI50-13.43190,G079962E41786N,Qinbingtan no 74,0,41.786,79.962,8.638,3936,5518,4504,21.5,166,8228
Tian Shan,RGI50-13.43252,G080154E41960N,Qongterang,0,41.96,80.154,140.948,3229,7097,4635,26.7,101,22110
Pamirs,RGI50-13.45975,G071765E36809N,14.03.16//110,0,36.76704788,71.78998256,,,,,,,
Karakoram,RGI50-14.00005,G075593E36006N,Uzun Bar,1,36.0064,75.5932,559.807,3045,7148,5043,19.4,164,67807
Karakoram,RGI50-14.00032,G074817E36067N,Sumaiyar Burburpu,2,36.0673,74.8171,105.036,2810,7432,5093,22.3,4,29588
Karakoram,RGI50-14.01670,G074282E36698N,Yishkuk (sometimes called Yashkuk glacier),0,36.6976,74.2822,76.973,3437,6909,4640,23,20,24993
Karakoram,RGI50-14.01964,G074403E36679N,Kit-ke-jerav (also called Kuk-ke-jerav or Wyenn glacier),0,36.679,74.4034,41.113,3597,6828,4769,24.3,0,19994
Karakoram,RGI50-14.02192,G074224E36616N,Karambar,5,36.6159,74.2238,81.704,2880,7095,4894,24.4,280,24326
Karakoram,RGI50-14.02653,G074464E36458N,Baltar,1,36.4583,74.4643,91.156,3005,7688,4898,31.2,246,20516
Karakoram,RGI50-14.02849,G074241E36490N,Kukuar,1,36.4902,74.2407,122.477,2999,6866,4829,25.3,138,21088
Karakoram,RGI50-14.03837,G074935E36339N,Balt Bare Baltbar,1,36.3389,74.9349,15.272,3300,7017,5382,29.4,277,11179
Karakoram,RGI50-14.04011,G076417E36281N,Tatulu Gou,1,36.2806,76.4165,29.914,4754,6673,5685,24,336,11186
Karakoram,RGI50-14.04068,G074990E36246N,Taura West,0,36.2455,74.9895,78.003,3825,7523,5542,28.7,241,21541
Karakoram,RGI50-14.04178,G074511E36173N,Pisan,0,36.1733,74.5112,14.411,2425,7426,4875,35.2,3,11044
Karakoram,RGI50-14.04209,G075772E36156N,Unnamed 06,0,36.1564,75.7716,36.526,4393,6276,5300,22.5,29,14381
Karakoram,RGI50-14.04291,G075653E36149N,Virjerab,0,36.1486,75.6534,167.43,3592,6368,5241,23.1,11,40178
Karakoram,RGI50-14.04391,G074679E36171N,Sumayar Bar,0,36.171,74.679,16.784,3234,5646,4900,22.2,343,9368
Karakoram,RGI50-14.04404,G075438E36192N,Khurdopin,1,36.1915,75.4381,203.336,3314,7718,5391,23.6,21,31640
Karakoram,RGI50-14.04411,G075780E36040N,Braldu,0,36.0396,75.7795,175.981,3990,6461,5195,20,25,35951
Karakoram,RGI50-14.04452,G074594E36164N,Minapin,1,36.1635,74.5943,56.076,2541,7178,4346,26.7,359,18834
Karakoram,RGI50-14.04473,G074697E36096N,Bualtar,1,36.0964,74.6968,68.383,2271,7235,4868,27.6,25,25082
Karakoram,RGI50-14.04473,G074697E36096N,Hopar,2,36.0964,74.6968,68.383,2271,7235,4868,27.6,25,25082
Karakoram,RGI50-14.04473,G074697E36096N,Kapel (Bualtar),0,36.0964,74.6968,68.383,2271,7235,4868,27.6,25,25082
Karakoram,RGI50-14.04477,G075281E36055N,Hispar,0,36.055,75.281,495.645,3110,7794,4854,23.3,252,54453
Karakoram,RGI50-14.04477,G075281E36055N,Kunyang,1,36.055,75.281,495.645,3110,7794,4854,23.3,252,54453
Karakoram,RGI50-14.04477,G075281E36055N,Pumari Chrish (Pumarikish),2,36.055,75.281,495.645,3110,7794,4854,23.3,252,54453
Karakoram,RGI50-14.04477,G075281E36055N,Unnamed 05,1,36.055,75.281,495.645,3110,7794,4854,23.3,252,54453
Karakoram,RGI50-14.04477,G075281E36055N,Yutmaru,0,36.055,75.281,495.645,3110,7794,4854,23.3,252,54453
Karakoram,RGI50-14.04531,G075004E36044N,Garumbar,1,36.0435,75.0039,18.093,3841,6724,4530,25.7,25,11841
Karakoram,RGI50-14.04533,G074961E36113N,Yengutz Har,1,36.1125,74.9611,8.862,3561,6250,4832,28.3,30,8286
Karakoram,RGI50-14.04593,G076133E36003N,Bei Yengisogat,0,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Chang,0,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Skamri South,2,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Skamri Yengisogat. Insgaiti North,1,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Unnamed 08,1,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Unnamed 09,1,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Unnamed 10,1,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04593,G076133E36003N,Unnamed 32,1,36.0026,76.1331,393.023,3984,7179,5431,20.8,62,41178
Karakoram,RGI50-14.04668,G075959E35848N,Chiring,2,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04668,G075959E35848N,Drenmang,3,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04668,G075959E35848N,Drenmang East,1,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04668,G075959E35848N,Little Skamri,1,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04668,G075959E35848N,"Maedan = south Chiring, Shirchapbi, Biaho",3,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04668,G075959E35848N,Panmah Nobande Sobonde,0,35.8475,75.9586,334.688,3516,7054,5084,20.1,126,33298
Karakoram,RGI50-14.04807,G074935E35857N,Mani,0,35.857,74.9354,37.081,2663,7335,4967,28.6,333,13050
Karakoram,RGI50-14.04928,G075680E35803N,Tonga,1,35.8026,75.6804,11.327,4079,5799,4887,23.1,327,7245
Karakoram,RGI50-14.04933,G075194E35782N,Marpah Gans,1,35.7821,75.1941,10.452,3867,5530,4865,19.6,49,7186
Karakoram,RGI50-14.04945,G074938E35805N,Kutiah Kutiûh,1,35.8045,74.938,50.957,2851,7353,5106,26.8,113,19316
Karakoram,RGI50-14.05006,G075282E35756N,Shigar-Basha,1,35.7557,75.2821,7.855,4062,5416,4796,22.1,334,5760
Karakoram,RGI50-14.05174,G076049E35853N,feriole 2nd South or Shingchukpi,1,35.8534,76.0493,14.509,4345,6001,5383,22.1,345,8830
Karakoram,RGI50-14.05446,G074619E36437N,Hassanabad,3,36.4371,74.619,45.712,2478,7450,5295,35.1,161,17574
Karakoram,RGI50-14.05668,G075889E35812N,Unnamed 27,1,35.8118,75.8885,36.277,3749,6361,5243,22.6,87,12574
Karakoram,RGI50-14.05890,G077428E35296N,Central Rimo,1,35.2958,77.4284,439.616,4921,7290,5685,16.2,79,46263
Karakoram,RGI50-14.05890,G077428E35296N,Rimo North,0,35.2958,77.4284,439.616,4921,7290,5685,16.2,79,46263
Karakoram,RGI50-14.05890,G077428E35296N,Rimo South,0,35.2958,77.4284,439.616,4921,7290,5685,16.2,79,46263
Karakoram,RGI50-14.05890,G077428E35296N,Unnamed 25,1,35.2958,77.4284,439.616,4921,7290,5685,16.2,79,46263
Karakoram,RGI50-14.05934,G075841E35563N,Skoro La Gans,0,35.5628,75.8414,8.037,4333,5858,5083,23.6,342,6067
Karakoram,RGI50-14.06487,G076483E35901N,Skyang NW,1,35.9009,76.4829,93.858,4119,8535,5755,27.3,6,21866
Karakoram,RGI50-14.06487,G076483E35901N,Sughet,1,35.9009,76.4829,93.858,4119,8535,5755,27.3,6,21866
Karakoram,RGI50-14.06580,G076298E35850N,Chang Tok East,0,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Chang Tok West,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Chongtar,0,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Moni,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Qogori West,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Sarpo Laggo yulin,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Unnamed 12,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06580,G076298E35850N,Unnamed 14,1,35.8495,76.2977,199.166,4123,7323,5465,23,29,29909
Karakoram,RGI50-14.06625,G076615E35806N,Gasherbrum,2,35.8056,76.6151,108.124,4238,7945,5704,25.5,48,25843
Karakoram,RGI50-14.06625,G076615E35806N,Gasherbrum North,1,35.8056,76.6151,108.124,4238,7945,5704,25.5,48,25843
Karakoram,RGI50-14.06675,G076803E35673N,Sagan,1,35.6727,76.8027,81.139,4276,8022,5171,21.9,27,27078
Karakoram,RGI50-14.06675,G076803E35673N,Urdok,0,35.6727,76.8027,81.139,4276,8022,5171,21.9,27,27078
Karakoram,RGI50-14.06713,G076036E35822N,First Feriole,0,35.8223,76.0357,12.924,4496,6148,5366,21.7,296,8268
Karakoram,RGI50-14.06794,G076405E35742N,Chagaran,0,35.7416,76.4047,809.109,3385,8569,5393,23.8,296,63448
Karakoram,RGI50-14.06794,G076405E35742N,Hind Hainabrakk,1,35.7416,76.4047,809.109,3385,8569,5393,23.8,296,63448
Karakoram,RGI50-14.06794,G076405E35742N,Liligo,2,35.7416,76.4047,809.109,3385,8569,5393,23.8,296,63448
Karakoram,RGI50-14.07048,G076939E35670N,Unknown 16,2,35.6696,76.9387,12.428,4584,6209,5647,25.4,14,8461
Karakoram,RGI50-14.07073,G077045E35613N,Unknown 17,1,35.6134,77.045,116.152,4517,7385,5587,23.3,359,26884
Karakoram,RGI50-14.07177,G075709E35623N,Nang Brok,1,35.6229,75.709,12.124,3560,5740,4968,22.4,9,8938
Karakoram,RGI50-14.07195,G076211E35548N,Lokpar-Alling,1,35.5478,76.2108,56.259,3649,6432,5084,24.2,90,18141
Karakoram,RGI50-14.07283,G077456E35546N,Unnamed 26,0,35.5464,77.4558,31.27,5307,6240,5740,17.3,44,10642
Karakoram,RGI50-14.07309,G075987E35481N,Ching Kang West,1,35.4805,75.9869,30.305,3917,5756,5012,21.2,30,11625
Karakoram,RGI50-14.07342,G076319E35554N,Masherbrum,1,35.5535,76.3187,32.903,3492,7781,5027,24.6,155,9768
Karakoram,RGI50-14.07524,G076894E35428N,Teram Shehr,0,35.4284,76.8939,1077.958,3596,7579,5518,20.1,96,76288
Karakoram,RGI50-14.07524,G076894E35428N,Unnamed 30,1,35.4284,76.8939,1077.958,3596,7579,5518,20.1,96,76288
Karakoram,RGI50-14.07748,G076538E35283N,Unnamed 29,1,35.2831,76.5375,1.131,3982,5298,4489,21.7,75,2694
Karakoram,RGI50-14.07987,G077662E35097N,Kichik Kumdun Kumdan,3,35.0971,77.6622,66.244,4621,7441,5649,25.4,91,21572
Karakoram,RGI50-14.08137,G077667E35058N,Aktash,4,35.0578,77.6673,25.225,4590,6960,5642,25,65,14622
Karakoram,RGI50-14.08258,G077742E34999N,Unnamed 19,1,34.9993,77.742,17.677,4825,6283,5661,23.7,42,9538
Karakoram,RGI50-14.08310,G077682E34933N,Chamshing west,0,34.933,77.6816,27.215,5059,6372,5750,20.8,37,10548
Karakoram,RGI50-14.08402,G077932E34885N,Sultan Chhussku,1,34.8853,77.9316,10.228,5374,6593,6018,25.8,84,6930
Karakoram,RGI50-14.08485,G077736E34888N,Chamshing East,1,34.8878,77.7357,29.861,4695,7601,5745,26.8,20,14877
Karakoram,RGI50-14.08487,G077849E34884N,Tughmo Zarpo West,1,34.8839,77.8493,27.122,4945,6756,5969,27.6,19,8665
Karakoram,RGI50-14.08555,G077863E34823N,Unnamed 20,1,34.8226,77.8627,147.434,4717,7592,5884,24.1,75,28773
Karakoram,RGI50-14.08780,G078358E34547N,Unnamed 22,0,34.5473,78.3581,5.625,5157,6343,5850,22.4,321,5735
Karakoram,RGI50-14.08819,G078414E34571N,Unnamed 21,1,34.5707,78.414,20.639,5164,6489,5830,21.4,341,8783
Karakoram,RGI50-14.08901,G078471E34499N,Unnamed 23,1,34.4991,78.4713,20.837,5255,6390,5819,18.9,66,9035
Karakoram,RGI50-14.08996,G078531E34401N,Unnamed 24,0,34.4009,78.5306,17.977,5296,6299,5867,18.9,47,7409
Karakoram,RGI50-14.09679,G077657E35156N,Chong Kumdun Kumdan,2,35.1559,77.6566,44.561,4718,7427,5935,25.8,78,19275
Karakoram,RGI50-14.09682,G077544E35215N,Unnamed 18,0,35.2152,77.544,62.319,4926,6959,5772,22.2,85,17392
Karakoram,RGI50-14.09952,G076361E35587N,Gondokoro,1,35.5865,76.3605,66.125,3476,7050,5090,22.1,193,21564
Karakoram,RGI50-14.10014,G075982E35538N,Unnamed 28,1,35.5384,75.9817,1.633,4025,5686,4742,29,34,1617
Karakoram,RGI50-14.10108,G076261E35935N,Unnamed 13,2,35.9349,76.2613,3.852,4847,6451,5728,28.8,152,5163
Karakoram,RGI50-14.10672,G076225E36119N,Unnamed 02,0,36.119,76.2249,57.58,4410,7010,5641,26.7,34,15573
Karakoram,RGI50-14.10672,G076225E36119N,Unnamed 03,0,36.119,76.2249,57.58,4410,7010,5641,26.7,34,15573
Karakoram,RGI50-14.10672,G076225E36119N,Unnamed 07,1,36.119,76.2249,57.58,4410,7010,5641,26.7,34,15573
Karakoram,RGI50-14.11934,G076276E35887N,Unnamed 15,1,,,,,,,,,
Karakoram,RGI50-14.20030,G074689E35277N,Tarshing ,2,35.27697333,74.68851748,15.147,2949,6751,4273,24.8,124,11437
China,RGI50-15.11888,G096512E29415N,Midui Glacier,2,29.415,96.512,28.821,3843,6292,5184,21,6,10488
China,RGI50-15.11909,G096657E29334N,Yagnung Yagning Bingchuan,0,29.334,96.657,179.589,3980,6341,5207,12.9,78,32403
Chile,RGI50-17.01218,G289664E34607S,Universidad,1,-34.6072,-70.3361,110.978,2442,4807,3738,17.7,121,11211
