rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,primeclass,conn_lvl,glac_name,is_rgi6,cenlon,cenlat,termlon,termlat,area_km2,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,lmax_m,surge_type
RGI2000-v7.0-G-01-04431,01,01-02,G209022E63153N,396961,624,2010-09-12T00:00:00,0,0,,1,-150.97722359334296,63.1530755,,,1.055046712193027,,,,,,,,3.0
RGI2000-v7.0-G-01-04432,01,01-02,G208940E63138N,396854,624,2010-09-12T00:00:00,0,0,,1,-151.03211898704348,63.1589415,,,95.86840154427486,,,,,,,,3.0
RGI2000-v7.0-G-01-04444,01,01-02,G208867E63179N,396832,624,2010-09-12T00:00:00,0,0,,1,-151.13259493398658,63.180622,,,1.396071516442871,,,,,,,,1.0
RGI2000-v7.0-G-01-04456,01,01-02,G209242E63206N,397110,624,2010-09-12T00:00:00,0,0,,1,-150.7589396146481,63.205926500000004,,,0.742562191376533,,,,,,,,3.0
RGI2000-v7.0-G-01-04457,01,01-02,G209330E63184N,397242,624,2010-09-12T00:00:00,0,0,,1,-150.62243560313664,63.230683,,,331.5782022682978,,,,,,,,3.0
RGI2000-v7.0-G-01-04463,01,01-02,G209557E63235N,397344,624,2010-09-12T00:00:00,0,0,,1,-150.44547430509994,63.235774000000006,,,0.591246741186509,,,,,,,,3.0
RGI2000-v7.0-G-01-04464,01,01-02,G209568E63236N,397357,624,2010-09-12T00:00:00,0,0,,1,-150.43269493447292,63.235559,,,0.211566455823268,,,,,,,,3.0
RGI2000-v7.0-G-01-04466,01,01-02,G209924E63282N,397477,624,2010-09-12T00:00:00,0,0,West Fork Glacier,1,-150.23418073329853,63.2737075,,,33.051742864320225,,,,,,,,3.0
RGI2000-v7.0-G-01-04471,01,01-02,G209794E63245N,397462,624,2010-09-12T00:00:00,0,0,,1,-150.20466179349472,63.244864,,,0.228964822840337,,,,,,,,3.0
RGI2000-v7.0-G-01-04476,01,01-02,G209912E63173N,397549,624,2010-09-12T00:00:00,0,0,,1,-150.0873964928781,63.173781,,,8.283543996128312,,,,,,,,1.0
RGI2000-v7.0-G-01-04478,01,01-02,G209944E63203N,397557,624,2010-09-12T00:00:00,0,0,,1,-150.02272224400207,63.2045435,,,17.19122500744804,,,,,,,,3.0
RGI2000-v7.0-G-01-04479,01,01-02,G209959E63225N,397566,624,2010-09-12T00:00:00,0,0,,1,-150.04678076629074,63.2259315,,,2.903405736650243,,,,,,,,1.0
RGI2000-v7.0-G-01-04523,01,01-02,G209499E63045N,397306,624,2010-09-12T00:00:00,0,0,,1,-150.5019042357294,63.044527,,,0.153311263065187,,,,,,,,3.0
RGI2000-v7.0-G-01-04524,01,01-02,G209504E63049N,397309,624,2010-09-12T00:00:00,0,0,,1,-150.4968786741573,63.049054,,,0.208577640071946,,,,,,,,3.0
RGI2000-v7.0-G-01-04526,01,01-02,G209467E63105N,397283,624,2010-09-12T00:00:00,0,0,,1,-150.53238286930093,63.1049175,,,0.09617899993745,,,,,,,,3.0
RGI2000-v7.0-G-01-04527,01,01-02,G209460E63105N,397275,624,2010-09-12T00:00:00,0,0,,1,-150.54002093911006,63.10512,,,0.145217613116934,,,,,,,,3.0
RGI2000-v7.0-G-01-04528,01,01-02,G209460E63109N,397276,624,2010-09-12T00:00:00,0,0,,1,-150.5388639162415,63.1088575,,,0.181608372537445,,,,,,,,3.0
RGI2000-v7.0-G-01-04550,01,01-02,G209955E63367N,397562,624,2010-09-12T00:00:00,0,0,,1,-150.04395719463943,63.369946,,,3.297329185547187,,,,,,,,1.0
RGI2000-v7.0-G-01-04633,01,01-02,G212445E63584N,400387,624,2009-07-03T00:00:00,0,0,Yanert Glacier,1,-147.6514332360589,63.6027025,,,83.65612010655165,,,,,,,,3.0
RGI2000-v7.0-G-01-04674,01,01-02,G212728E63543N,400587,624,2009-07-03T00:00:00,0,0,West Fork Glacier,1,-147.3662156146152,63.515452499999995,,,193.42290199912784,,,,,,,,3.0
RGI2000-v7.0-G-01-04684,01,01-02,G212783E63508N,400636,624,2009-07-03T00:00:00,0,0,,1,-147.2159859225606,63.5075415,,,3.563767462298177,,,,,,,,3.0
RGI2000-v7.0-G-01-04700,01,01-02,G213023E63559N,400719,624,2009-07-03T00:00:00,0,0,,1,-146.97620126430468,63.558997000000005,,,0.359169410586513,,,,,,,,3.0
RGI2000-v7.0-G-01-04727,01,01-02,G212834E63619N,400661,624,2009-07-03T00:00:00,0,0,,1,-147.16723377944444,63.61926,,,1.412327003540223,,,,,,,,3.0
RGI2000-v7.0-G-01-04770,01,01-02,G212582E63619N,400506,624,2009-07-03T00:00:00,0,0,,1,-147.41852507887575,63.618945,,,0.116681008687292,,,,,,,,3.0
RGI2000-v7.0-G-01-04771,01,01-02,G212538E63587N,400472,624,2009-07-03T00:00:00,0,0,,1,-147.46271682878415,63.5873075,,,0.329891844242963,,,,,,,,3.0
RGI2000-v7.0-G-01-04772,01,01-02,G212527E63588N,400465,624,2009-07-03T00:00:00,0,0,,1,-147.47308927105496,63.5882765,,,0.390070778692915,,,,,,,,3.0
RGI2000-v7.0-G-01-04773,01,01-02,G212518E63586N,400461,624,2009-07-03T00:00:00,0,0,,1,-147.4824804077357,63.586618,,,0.402615836988036,,,,,,,,3.0
RGI2000-v7.0-G-01-04774,01,01-02,G212509E63585N,400456,624,2009-07-03T00:00:00,0,0,,1,-147.49075768518384,63.5846555,,,0.146960962418037,,,,,,,,3.0
RGI2000-v7.0-G-01-04775,01,01-02,G212483E63580N,400441,624,2009-07-03T00:00:00,0,0,,1,-147.5183135522443,63.581035,,,0.25026582392579,,,,,,,,3.0
RGI2000-v7.0-G-01-04776,01,01-02,G212472E63578N,400431,624,2009-07-03T00:00:00,0,0,,1,-147.52731563566567,63.577803,,,0.196154844706988,,,,,,,,3.0
RGI2000-v7.0-G-01-04793,01,01-02,G212748E63601N,400612,624,2009-07-03T00:00:00,0,0,,1,-147.25217230138162,63.601188,,,0.049350212205699,,,,,,,,3.0
RGI2000-v7.0-G-01-04794,01,01-02,G212752E63598N,400614,624,2009-07-03T00:00:00,0,0,,1,-147.2479962776639,63.5975595,,,0.16487714874171,,,,,,,,3.0
RGI2000-v7.0-G-01-04796,01,01-02,G213172E63534N,400926,624,2009-07-03T00:00:00,0,0,Susitna Glacier,1,-146.94673163450457,63.522937,,,209.62947217054162,,,,,,,,3.0
RGI2000-v7.0-G-01-04824,01,01-02,G213447E63371N,400984,624,2009-07-03T00:00:00,0,0,Maclaren Glacier,1,-146.6158403266159,63.35956,,,56.53126884299209,,,,,,,,2.0
RGI2000-v7.0-G-01-04855,01,01-02,G213259E63497N,400864,624,2009-07-03T00:00:00,0,0,,1,-146.74095431161314,63.4969555,,,0.193781896475147,,,,,,,,3.0
RGI2000-v7.0-G-01-04862,01,01-02,G213488E63531N,401028,624,2009-07-03T00:00:00,0,0,,1,-146.5104359362245,63.529897500000004,,,1.790248700749344,,,,,,,,3.0
RGI2000-v7.0-G-01-04863,01,01-02,G213514E63526N,401047,624,2009-07-03T00:00:00,0,0,,1,-146.48551402389276,63.525605,,,0.366299192925366,,,,,,,,3.0
RGI2000-v7.0-G-01-04864,01,01-02,G213578E63535N,401084,624,2009-07-03T00:00:00,0,0,,1,-146.42071672204668,63.534226000000004,,,0.463239940469375,,,,,,,,2.0
RGI2000-v7.0-G-01-04865,01,01-02,G213545E63557N,401060,624,2009-07-03T00:00:00,0,0,,1,-146.45540963387785,63.5557115,,,1.275539284872908,,,,,,,,2.0
RGI2000-v7.0-G-01-04866,01,01-02,G213564E63561N,401073,624,2009-07-03T00:00:00,0,0,,1,-146.4358630330606,63.5614975,,,0.299825014389746,,,,,,,,2.0
RGI2000-v7.0-G-01-04867,01,01-02,G213576E63565N,401082,624,2009-07-03T00:00:00,0,0,,1,-146.42562294680852,63.565290000000005,,,0.208301701517957,,,,,,,,2.0
RGI2000-v7.0-G-01-04868,01,01-02,G213593E63566N,401101,624,2009-07-03T00:00:00,0,0,,1,-146.40783728712188,63.566043,,,0.304635026514442,,,,,,,,2.0
RGI2000-v7.0-G-01-04869,01,01-02,G213583E63571N,401088,624,2009-07-03T00:00:00,0,0,,1,-146.41762185305345,63.572722,,,0.213929847904378,,,,,,,,2.0
RGI2000-v7.0-G-01-04870,01,01-02,G213590E63574N,401099,624,2009-07-03T00:00:00,0,0,,1,-146.4101503884818,63.574828,,,1.232361320227449,,,,,,,,2.0
RGI2000-v7.0-G-01-04871,01,01-02,G213604E63575N,401112,624,2009-07-03T00:00:00,0,0,,1,-146.3941951984591,63.5740325,,,0.58232093445972,,,,,,,,2.0
RGI2000-v7.0-G-01-04872,01,01-02,G213616E63580N,401123,624,2009-07-03T00:00:00,0,0,,1,-146.38519412727274,63.5794115,,,0.260473766530488,,,,,,,,2.0
RGI2000-v7.0-G-01-04873,01,01-02,G213621E63579N,401130,624,2009-07-03T00:00:00,0,0,,1,-146.37924554599272,63.5787605,,,0.133637096630331,,,,,,,,2.0
RGI2000-v7.0-G-01-04874,01,01-02,G213622E63574N,401132,624,2009-07-03T00:00:00,0,0,,1,-146.37796840649906,63.5737265,,,0.69762915194146,,,,,,,,2.0
RGI2000-v7.0-G-01-04875,01,01-02,G213615E63565N,401122,624,2009-07-03T00:00:00,0,0,,1,-146.3866940083632,63.565131,,,0.794421194075737,,,,,,,,2.0
RGI2000-v7.0-G-01-04876,01,01-02,G213562E63580N,401071,624,2009-07-03T00:00:00,0,0,,1,-146.4379604336906,63.579886,,,0.355641892242926,,,,,,,,2.0
RGI2000-v7.0-G-01-04877,01,01-02,G213568E63588N,401075,624,2009-07-03T00:00:00,0,0,,1,-146.43209586906272,63.58779199999999,,,0.152162475844128,,,,,,,,2.0
RGI2000-v7.0-G-01-04878,01,01-02,G213559E63587N,401070,624,2009-07-03T00:00:00,0,0,,1,-146.44472308205536,63.5884035,,,0.445425264375481,,,,,,,,2.0
RGI2000-v7.0-G-01-04903,01,01-02,G213368E63632N,400967,624,2009-07-03T00:00:00,0,0,,1,-146.63190012804878,63.6315915,,,0.027843669732698,,,,,,,,2.0
RGI2000-v7.0-G-01-04926,01,01-02,G213532E63598N,401053,624,2009-07-03T00:00:00,0,0,Trident Glacier,1,-146.59698628591514,63.6318375,,,138.55452460329877,,,,,,,,2.0
RGI2000-v7.0-G-01-04927,01,01-02,G213399E63550N,400985,624,2009-07-03T00:00:00,0,0,,1,-146.60082317894842,63.5494755,,,0.957062188354668,,,,,,,,3.0
RGI2000-v7.0-G-01-04928,01,01-02,G213416E63548N,400992,624,2009-07-03T00:00:00,0,0,,1,-146.57786974587117,63.5477695,,,0.424575774391803,,,,,,,,3.0
RGI2000-v7.0-G-01-04929,01,01-02,G213628E63519N,401135,624,2009-07-03T00:00:00,0,0,,1,-146.37141591985647,63.519188,,,0.032995384599632,,,,,,,,3.0
RGI2000-v7.0-G-01-04941,01,01-02,G213789E63540N,401195,624,2009-07-03T00:00:00,0,0,McGinnis Glacier,1,-146.19119701699998,63.549484500000005,,,13.289956541587891,,,,,,,,3.0
RGI2000-v7.0-G-01-04951,01,01-02,G213701E63583N,401167,624,2009-07-03T00:00:00,0,0,,1,-146.29668872221066,63.5824655,,,0.766597612011865,,,,,,,,2.0
RGI2000-v7.0-G-01-04989,01,01-02,G213930E63398N,401334,624,2009-07-03T00:00:00,0,0,,1,-146.07171858064515,63.4036325,,,8.106136437049194,,,,,,,,1.0
RGI2000-v7.0-G-01-04995,01,01-02,G213820E63411N,401269,624,2009-07-03T00:00:00,0,0,,1,-146.17667046072137,63.411199999999994,,,0.402427133349518,,,,,,,,3.0
RGI2000-v7.0-G-01-04998,01,01-02,G213727E63427N,401188,624,2009-07-03T00:00:00,0,0,,1,-146.2727829931663,63.426056,,,0.352294700796756,,,,,,,,3.0
RGI2000-v7.0-G-01-05006,01,01-02,G213506E63358N,401041,624,2009-07-03T00:00:00,0,0,,1,-146.49152092404307,63.357657,,,0.174254352972441,,,,,,,,2.0
RGI2000-v7.0-G-01-05019,01,01-02,G213643E63336N,401142,624,2009-07-03T00:00:00,0,0,Eureka Glacier,1,-146.3222737181885,63.35217,,,34.04593698449436,,,,,,,,2.0
RGI2000-v7.0-G-01-05053,01,01-02,G213683E63392N,401019,624,2009-07-03T00:00:00,0,0,Black Rapids Glacier,1,-146.1354397509428,63.4593175,,,234.58347734032435,,,,,,,,3.0
RGI2000-v7.0-G-01-05296,01,01-02,G214541E63322N,401849,624,2009-08-04T00:00:00,0,0,Canwell Glacier,1,-145.52847492706633,63.327253,,,59.60120629183474,,,,,,,,1.0
RGI2000-v7.0-G-01-05298,01,01-02,G214576E63274N,401875,624,2009-08-04T00:00:00,0,0,Gulkana Glacier,1,-145.43818790734824,63.275741499999995,,,17.566702573627097,,,,,,,,1.0
RGI2000-v7.0-G-01-05316,01,01-02,G214814E63241N,402067,624,2009-08-04T00:00:00,0,0,Gakona Glacier,1,-145.20897342380846,63.234534499999995,,,90.94803037094877,,,,,,,,3.0
RGI2000-v7.0-G-01-05317,01,01-02,G214843E63231N,402113,624,2009-08-04T00:00:00,0,0,,1,-145.1585381370968,63.23095,,,1.11062983213047,,,,,,,,3.0
RGI2000-v7.0-G-01-05321,01,01-02,G214999E63239N,402230,624,2009-08-04T00:00:00,0,0,,1,-145.01050465570677,63.2428205,,,31.255866357132682,,,,,,,,3.0
RGI2000-v7.0-G-01-05333,01,01-02,G215228E63218N,402442,624,2009-08-04T00:00:00,0,0,,1,-144.77015043958068,63.2187155,,,1.092990443651455,,,,,,,,1.0
RGI2000-v7.0-G-01-05337,01,01-02,G215257E63216N,402461,624,2009-08-04T00:00:00,0,0,Chistochina Glacier,1,-144.6964688524845,63.212173,,,13.962375327706507,,,,,,,,1.0
RGI2000-v7.0-G-01-05338,01,01-02,G215271E63200N,402497,624,2009-08-04T00:00:00,0,0,,1,-144.66984623831718,63.1982225,,,15.024459575822382,,,,,,,,3.0
RGI2000-v7.0-G-01-05404,01,01-02,G215008E63268N,402267,624,2009-08-04T00:00:00,0,0,,1,-144.99244249242423,63.2677795,,,0.071174236278913,,,,,,,,3.0
RGI2000-v7.0-G-01-05409,01,01-02,G214864E63256N,402135,624,2009-08-04T00:00:00,0,0,,1,-145.13699671825395,63.255729,,,0.323086553714546,,,,,,,,3.0
RGI2000-v7.0-G-01-05508,01,01-02,G217387E62245N,404545,624,2010-09-19T00:00:00,0,0,,1,-142.60378870471465,62.245357,,,2.754495396689246,,,,,,,,1.0
RGI2000-v7.0-G-01-05535,01,01-02,G217287E62064N,404433,624,2010-09-19T00:00:00,0,0,Nikonda Glacier,1,-142.69956485656917,62.066112000000004,,,15.687809287916114,,,,,,,,1.0
RGI2000-v7.0-G-01-05556,01,01-02,G217294E61974N,404438,624,2010-09-19T00:00:00,0,0,,1,-142.70609665239726,61.9791745,,,7.989061125649362,,,,,,,,1.0
RGI2000-v7.0-G-01-05557,01,01-02,G217300E62010N,404443,624,2010-09-19T00:00:00,0,0,,1,-142.69399878339,62.009052499999996,,,6.500237057524196,,,,,,,,1.0
RGI2000-v7.0-G-01-05558,01,01-02,G217416E61989N,404589,624,2010-09-19T00:00:00,0,0,,1,-142.63823348084605,61.992626,,,35.676674295279064,,,,,,,,1.0
RGI2000-v7.0-G-01-05572,01,01-02,G217551E62075N,404740,624,2010-09-19T00:00:00,0,0,,1,-142.44873096958986,62.070882999999995,,,2.277176403946525,,,,,,,,1.0
RGI2000-v7.0-G-01-05583,01,01-02,G217350E62036N,404492,624,2010-09-19T00:00:00,0,0,Cross Creek Glacier,1,-142.65403225126266,62.038503000000006,,,13.447919420633282,,,,,,,,1.0
RGI2000-v7.0-G-01-05588,01,01-02,G217580E61920N,404783,624,2010-09-19T00:00:00,0,0,Chisana Glacier,1,-142.5382460763699,61.9385255,,,283.2507300771845,,,,,,,,1.0
RGI2000-v7.0-G-01-05598,01,01-02,G217820E61914N,405174,624,2010-09-19T00:00:00,0,0,,1,-142.17323074786324,61.917970499999996,,,16.563037399348865,,,,,,,,1.0
RGI2000-v7.0-G-01-05602,01,01-02,G217894E61856N,405284,624,2010-09-19T00:00:00,0,0,Lime Glacier,1,-142.12783333541756,61.851839,,,29.90485709942134,,,,,,,,1.0
RGI2000-v7.0-G-01-05640,01,01-02,G217866E61744N,405248,624,2010-09-19T00:00:00,0,0,,1,-142.0967990625,61.7416245,,,28.034208575574443,,,,,,,,1.0
RGI2000-v7.0-G-01-05668,01,01-02,G217714E61779N,405014,624,2010-09-19T00:00:00,0,0,Frederika Glacier,1,-142.23755883409524,61.76894,,,53.44212273392687,,,,,,,,1.0
RGI2000-v7.0-G-01-05779,01,01-02,G217154E61889N,404328,624,2010-09-19T00:00:00,0,0,,1,-142.75419685335606,61.905504,,,84.11396502575673,,,,,,,,1.0
RGI2000-v7.0-G-01-05784,01,01-02,G217258E61953N,404415,624,2010-09-19T00:00:00,0,0,,1,-142.75093841197784,61.953704,,,7.215137045896197,,,,,,,,1.0
RGI2000-v7.0-G-01-06009,01,01-02,G216046E62056N,403311,624,2010-09-17T00:00:00,0,0,,1,-143.95616766919204,62.078573000000006,,,121.56753510221188,,,,,,,,1.0
RGI2000-v7.0-G-01-06124,01,01-02,G217824E61809N,405184,624,2010-09-19T00:00:00,0,0,Middle Fork Glacier,1,-142.2597546091214,61.817015999999995,,,33.957244966762644,,,,,,,,1.0
RGI2000-v7.0-G-01-06134,01,01-02,G217756E61961N,405087,624,2010-09-19T00:00:00,0,0,,1,-142.25131303333336,61.961003500000004,,,3.797385302460094,,,,,,,,1.0
RGI2000-v7.0-G-01-06136,01,01-02,G217790E61940N,405138,624,2010-09-19T00:00:00,0,0,,1,-142.20673905,61.9397185,,,4.764265232572094,,,,,,,,1.0
RGI2000-v7.0-G-01-06339,01,01-02,G215902E62083N,403161,624,2010-09-17T00:00:00,0,0,Sanford Glacier,1,-144.40309259188035,62.130349,,,145.2215754852645,,,,,,,,1.0
RGI2000-v7.0-G-01-06392,01,01-02,G209878E63369N,397529,624,2010-09-12T00:00:00,0,0,Toklat3,1,-150.12091846849134,63.3764205,,,9.496219378582548,,,,,,,,1.0
RGI2000-v7.0-G-01-06425,01,01-02,G209155E62966N,397053,624,2010-09-12T00:00:00,0,0,,1,-150.8447315793919,62.9660765,,,0.79497191949924,,,,,,,,2.0
RGI2000-v7.0-G-01-06439,01,01-02,G208936E62938N,396899,624,2010-09-12T00:00:00,0,0,,1,-151.06544393045,62.938026,,,0.335872075535683,,,,,,,,2.0
RGI2000-v7.0-G-01-06440,01,01-02,G208917E62943N,396879,624,2010-09-12T00:00:00,0,0,,1,-151.0850131770341,62.942817500000004,,,1.031102631085427,,,,,,,,2.0
RGI2000-v7.0-G-01-06441,01,01-02,G208918E62949N,396881,624,2010-09-12T00:00:00,0,0,,1,-151.08207815083722,62.948358,,,0.316792312429828,,,,,,,,2.0
RGI2000-v7.0-G-01-06442,01,01-02,G208927E62952N,396889,624,2010-09-12T00:00:00,0,0,,1,-151.07553182024793,62.95239,,,0.564524298939332,,,,,,,,2.0
RGI2000-v7.0-G-01-06469,01,01-02,G208943E63087N,396910,624,2010-09-12T00:00:00,0,0,Peters Glacier,1,-151.06807893246364,63.0873105,,,6.501021901942639,,,,,,,,3.0
RGI2000-v7.0-G-01-06470,01,01-02,G208906E63091N,396868,624,2010-09-12T00:00:00,0,0,,1,-151.09100789392585,63.091701,,,0.6073418662601,,,,,,,,3.0
RGI2000-v7.0-G-01-06471,01,01-02,G208916E63100N,396877,624,2010-09-12T00:00:00,0,0,,1,-151.08383630261986,63.0998295,,,0.202162741925255,,,,,,,,3.0
RGI2000-v7.0-G-01-06472,01,01-02,G208905E63113N,396865,624,2010-09-12T00:00:00,0,0,,1,-151.09285031855075,63.1126485,,,0.858750268142967,,,,,,,,3.0
RGI2000-v7.0-G-01-06473,01,01-02,G208988E63093N,396938,624,2010-09-12T00:00:00,0,0,,1,-151.01209918875693,63.0927595,,,0.518638322265808,,,,,,,,3.0
RGI2000-v7.0-G-01-06474,01,01-02,G209002E63098N,396946,624,2010-09-12T00:00:00,0,0,,1,-150.99796668973747,63.0980115,,,0.237154628584943,,,,,,,,3.0
RGI2000-v7.0-G-01-06475,01,01-02,G209022E63107N,396960,624,2010-09-12T00:00:00,0,0,,1,-150.9778366567906,63.107522,,,0.476247773083575,,,,,,,,3.0
RGI2000-v7.0-G-01-06476,01,01-02,G209030E63114N,396965,624,2010-09-12T00:00:00,0,0,,1,-150.96935052721804,63.113910000000004,,,0.160853677590252,,,,,,,,3.0
RGI2000-v7.0-G-01-06477,01,01-02,G209068E63086N,396996,624,2010-09-12T00:00:00,0,0,,1,-150.92878243961513,63.085010499999996,,,0.385343959109602,,,,,,,,3.0
RGI2000-v7.0-G-01-06478,01,01-02,G209075E63079N,397001,624,2010-09-12T00:00:00,0,0,,1,-150.92409906228914,63.078225,,,0.176965305016529,,,,,,,,3.0
RGI2000-v7.0-G-01-06488,01,01-02,G209019E62976N,396957,624,2010-09-12T00:00:00,0,0,,1,-150.97796416823064,62.976316,,,0.459533725025766,,,,,,,,2.0
RGI2000-v7.0-G-01-06489,01,01-02,G209013E62950N,396953,624,2010-09-12T00:00:00,0,0,,1,-150.98724351886793,62.950110499999994,,,0.154354702759374,,,,,,,,2.0
RGI2000-v7.0-G-01-06490,01,01-02,G208708E63055N,396771,624,2010-09-12T00:00:00,0,0,Straightaway Glacier,1,-151.27847308076042,63.092926500000004,,,44.291616339172855,,,,,,,,3.0
RGI2000-v7.0-G-01-06501,01,01-02,G208748E63153N,396792,624,2010-09-12T00:00:00,0,0,,1,-151.24938739018813,63.148649500000005,,,3.138324565938706,,,,,,,,3.0
RGI2000-v7.0-G-01-06502,01,01-02,G208783E63152N,396803,624,2010-09-12T00:00:00,0,0,,1,-151.21830476887664,63.151354,,,0.760517645965325,,,,,,,,3.0
RGI2000-v7.0-G-01-06503,01,01-02,G208789E63148N,396806,624,2010-09-12T00:00:00,0,0,,1,-151.21038917050572,63.147753,,,0.070033970885424,,,,,,,,3.0
RGI2000-v7.0-G-01-06504,01,01-02,G208792E63145N,396807,624,2010-09-12T00:00:00,0,0,,1,-151.20827782051282,63.144037,,,0.210310873488363,,,,,,,,3.0
RGI2000-v7.0-G-01-06505,01,01-02,G208778E63143N,396808,624,2010-09-12T00:00:00,0,0,,1,-151.20068778332393,63.16485,,,6.52615402062897,,,,,,,,3.0
RGI2000-v7.0-G-01-06509,01,01-02,G208478E62900N,396676,624,2010-09-12T00:00:00,0,0,,1,-151.52468683171168,62.8999965,,,0.108258391075506,,,,,,,,3.0
RGI2000-v7.0-G-01-06510,01,01-02,G208444E62900N,396659,624,2010-09-12T00:00:00,0,0,,1,-151.5559607683357,62.900257499999995,,,0.117888284336159,,,,,,,,3.0
RGI2000-v7.0-G-01-07069,01,01-03,G205342E58358N,393035,624,2009-06-19T00:00:00,0,0,Serpent Tongue Glacier,1,-154.65206460024606,58.3556065,,,27.17281749472488,,,,,,,,1.0
RGI2000-v7.0-G-01-07107,01,01-03,G205623E58489N,393118,624,2010-09-15T00:00:00,0,0,,1,-154.37223248197492,58.488568,,,14.557854781874308,,,,,,,,1.0
RGI2000-v7.0-G-01-07114,01,01-03,G205545E58462N,393105,624,2010-09-15T00:00:00,0,0,Hook Glacier,1,-154.4563970274055,58.473492,,,51.18968342929741,,,,,,,,1.0
RGI2000-v7.0-G-01-07123,01,01-03,G205464E58394N,393077,624,2009-06-19T00:00:00,0,0,,1,-154.56940888388826,58.395224,,,40.40145785111743,,,,,,,,1.0
RGI2000-v7.0-G-01-07263,01,01-03,G206360E58845N,393864,624,2009-07-06T00:00:00,0,0,,1,-153.6106669801266,58.862063500000005,,,26.84809161353845,,,,,,,,1.0
RGI2000-v7.0-G-01-07264,01,01-03,G206315E58814N,393698,624,2009-07-06T00:00:00,0,0,,1,-153.67499114098058,58.8320205,,,38.77539730915308,,,,,,,,1.0
RGI2000-v7.0-G-01-07817,01,01-04,G209898E59721N,1010673,809,2005-07-20T00:00:00,0,0,,0,-150.10434078103992,59.7371445,,,14.558124301767828,,,,,,,,1.0
RGI2000-v7.0-G-01-07894,01,01-04,G209882E59785N,1010659,809,2005-07-20T00:00:00,0,0,Anchor Glacier,0,-150.11950030794168,59.785627000000005,,,6.866582964048843,,,,,,,,1.0
RGI2000-v7.0-G-01-08436,01,01-04,G211040E60398N,1011393,809,2006-09-12T00:00:00,0,0,,0,-148.95830879182157,60.398625,,,1.82741063025698,,,,,,,,1.0
RGI2000-v7.0-G-01-08445,01,01-04,G210992E60331N,1011327,809,2006-09-12T00:00:00,0,0,,0,-148.99748390470086,60.33715,,,2.026058359624086,,,,,,,,1.0
RGI2000-v7.0-G-01-08484,01,01-04,G210784E60245N,1011073,809,2006-09-12T00:00:00,0,0,,0,-149.22151138333334,60.243249500000005,,,4.643801891918262,,,,,,,,1.0
RGI2000-v7.0-G-01-08491,01,01-04,G210788E60258N,1011067,809,2006-09-12T00:00:00,0,0,,0,-149.2324670099379,60.2619075,,,2.040480705270631,,,,,,,,1.0
RGI2000-v7.0-G-01-08757,01,01-04,G211376E60282N,1011773,809,2006-09-12T00:00:00,0,0,Chenega Glacier,0,-148.48806086481298,60.2781705,,,377.24714966904304,,,,,,,,1.0
RGI2000-v7.0-G-01-08953,01,01-04,G211075E60552N,1011470,809,2006-09-12T00:00:00,0,0,Trail Glacier,0,-148.89680250731948,60.5548445,,,14.20488609313774,,,,,,,,1.0
RGI2000-v7.0-G-01-08985,01,01-04,G211120E60715N,1011489,809,2006-09-12T00:00:00,0,0,Skookum Glacier,0,-148.8788260890425,60.715003499999995,,,8.22743155955806,,,,,,,,1.0
RGI2000-v7.0-G-01-09002,01,01-04,G211124E60671N,1011499,809,2006-09-12T00:00:00,0,0,,0,-148.87158781433178,60.677156999999994,,,2.485428170812569,,,,,,,,1.0
RGI2000-v7.0-G-01-09340,01,01-04,G212501E61399N,400210,624,2009-08-03T00:00:00,0,0,Harvard Glacier,1,-147.4317259110236,61.3898055,,,449.5694450076767,,,,,,,,1.0
RGI2000-v7.0-G-01-09479,01,01-04,G212567E61605N,400497,624,2009-08-03T00:00:00,0,0,,1,-147.4256773318474,61.606832,,,1.826824295175842,,,,,,,,1.0
RGI2000-v7.0-G-01-09494,01,01-04,G212742E61617N,400606,624,2009-09-06T00:00:00,0,0,,1,-147.26209409976525,61.6233335,,,5.326576015367073,,,,,,,,1.0
RGI2000-v7.0-G-01-09572,01,01-04,G213308E61531N,400909,624,2009-09-06T00:00:00,0,0,,1,-146.6938279168138,61.535865,,,10.907438616386155,,,,,,,,1.0
RGI2000-v7.0-G-01-10342,01,01-04,G212146E60992N,400140,624,2009-08-03T00:00:00,0,0,Crescent Glacier,1,-147.86276886666667,60.993296,,,7.420471341945237,,,,,,,,1.0
RGI2000-v7.0-G-01-10344,01,01-04,G212170E61002N,400166,624,2009-08-03T00:00:00,0,0,Amherst Glacier,1,-147.83228991204248,61.003969,,,10.313891670144585,,,,,,,,1.0
RGI2000-v7.0-G-01-10398,01,01-04,G213061E61274N,400758,624,2009-09-06T00:00:00,0,0,Columbia Glacier,1,-147.082330044827,61.2757705,,,773.8725132284914,,,,,,,,1.0
RGI2000-v7.0-G-01-10406,01,01-04,G212673E61210N,400553,624,2009-09-06T00:00:00,0,0,First Branch Columbia Glacier,1,-147.1101574018499,61.183252,,,129.75453559354753,,,,,,,,2.0
RGI2000-v7.0-G-01-10684,01,01-04,G211860E61338N,399773,624,2009-08-03T00:00:00,0,0,Knik Glacier,1,-148.0891440858217,61.312248499999995,,,427.2811389514774,,,,,,,,1.0
